time,open,high,low,close,MA Fast,MA Slow,Volume,Volume MA
1764179220,4169.04,4169.48,4165.82,4168.23,4165.681055649349,4162.400419534883,3719,5309
1764180120,4168.24,4171.66,4167.85,4170.67,4166.67884451948,4163.152199577166,4264,5272.9
1764181020,4170.66,4171.23,4163.45,4164.73,4166.289075615584,4163.295635979242,4352,5248.8
1764181920,4164.72,4165.05,4158.18,4159.37,4164.905260492467,4162.93875998113,5198,5198.7
1764182820,4159.33,4167.45,4158.75,4167.11,4165.346208393974,4163.317963619209,3891,5100.05
1764183720,4167.12,4168.7,4164.12,4166.89,4165.654966715179,4163.642694199281,3410,4987.2
1764184620,4166.99,4169.75,4166.24,4166.91,4165.905973372143,4163.939721999347,2998,4873.5
1764185520,4166.92,4167.54,4162.54,4164.72,4165.6687786977145,4164.0106563630425,3446,4720.4
1764186420,4164.76,4166.13,4161.37,4162.9,4165.115022958172,4163.909687602766,4096,4582.25
1764187320,4162.91,4165.92,4162.5,4164.91,4165.0740183665375,4164.000625093424,3664,4418.6
1764188220,4164.82,4167.46,4164.42,4165.3,4165.11921469323,4164.118750084931,3820,4287.55
1764189120,4165.31,4167.46,4164.05,4166.54,4165.4033717545835,4164.338863713574,4616,4225.75
1764190020,4166.51,4166.53,4161.83,4163.02,4164.926697403667,4164.21896701234,4888,4154.1
1764190920,4162.99,4164.02,4162.23,4162.95,4164.531357922934,4164.103606374854,1812,3999.75
1764191820,4162.96,4164.73,4162.4,4164.26,4164.477086338347,4164.117823977141,2181,3865.1
1764192720,4164.25,4167.36,4162.76,4165.14,4164.609669070678,4164.210749070128,2009,3711.4
1764193620,4164.98,4165.32,4163.13,4163.7,4164.427735256542,4164.16431733648,1006,3527.5
1764198120,4163.1,4168.76,4163.1,4167.73,4165.088188205234,4164.488470305891,2395,3454.35
1764199020,4167.72,4168.37,4162.76,4164.35,4164.940550564187,4164.475882096264,1907,3369.3
1764199920,4164.4,4167.22,4162.94,4165.55,4165.06244045135,4164.573529178422,2540,3310.6
1764200820,4165.57,4168.1,4164.55,4165.64,4165.17795236108,4164.670481071293,1892,3219.25
1764201720,4165.65,4167.15,4162.45,4164.61,4165.064361888864,4164.664982792085,2564,3134.25
1764202620,4164.6,4166.95,4163.64,4166.79,4165.409489511091,4164.858166174622,1554,2994.35
1764203520,4166.81,4166.81,4163.33,4163.45,4165.017591608873,4164.730151067838,1938,2831.35
1764204420,4163.43,4165.47,4161.93,4163.94,4164.802073287098,4164.65831915258,3146,2794.1
1764205320,4163.82,4164.38,4153.82,4153.82,4162.605658629678,4163.673017411436,5484,2897.8
1764206220,4153.8,4155.62,4148.82,4155.47,4161.178526903743,4162.927288555851,6002,3048
1764207120,4155.54,4156.59,4149.91,4153.13,4159.568821522994,4162.036625959865,4762,3113.8
1764208020,4153.18,4154.87,4148.89,4152.85,4158.225057218395,4161.201478145332,4309,3124.45
1764208920,4153.07,4156.24,4150.93,4153.76,4157.332045774716,4160.52498013212,4016,3142.05
1764209820,4153.75,4154.43,4149.63,4149.63,4155.791636619772,4159.534527392836,3686,3135.35
1764210720,4149.53,4154.92,4149.52,4152.41,4155.1153092958175,4158.886843084397,4074,3108.25
1764211620,4152.4,4153.15,4144.59,4146.98,4153.488247436654,4157.804402803997,4576,3092.65
1764212520,4146.94,4149.35,4144.32,4148.36,4152.462597949323,4156.945820730906,3704,3187.25
1764213420,4148.33,4150.66,4146.89,4148.59,4151.688078359459,4156.186200664461,3124,3234.4
1764214320,4148.49,4149.87,4146.16,4146.83,4150.716462687567,4155.335636967691,3200,3293.95
1764215220,4146.81,4149.79,4146.51,4146.56,4149.885170150054,4154.53785178881,3162,3401.75
1764216120,4146.5,4147.6,4142.7,4147.4,4149.388136120044,4153.888956171646,3552,3459.6
1764217020,4147.35,4152.43,4146.42,4151.81,4149.8725088960355,4153.699960156042,2716,3500.05
1764217920,4151.82,4154.74,4151.65,4152.56,4150.410007116829,4153.596327414583,3034,3524.75
1764218820,4152.58,4154.57,4149.25,4151.48,4150.624005693463,4153.403934013258,3362,3598.25
1764219720,4151.5,4154.66,4151.16,4151.39,4150.777204554771,4153.220849102961,2961,3618.1
1764220620,4151.32,4154.24,4150.67,4151.96,4151.013763643817,4153.106226457237,3312,3706
1764221520,4151.97,4152.79,4146.17,4148.1,4150.431010915054,4152.651114961125,3764,3797.3
1764222420,4148.11,4149.77,4144.88,4148.15,4149.974808732043,4152.241922691932,3672,3823.6
1764223320,4148.17,4154.74,4147.94,4153.85,4150.749846985635,4152.38811153812,3671,3732.95
1764224220,4154.26,4156.94,4152.48,4155.42,4151.683877588508,4152.663737761927,4342,3649.95
1764225120,4155.35,4158.23,4153.07,4154.51,4152.249102070807,4152.83157978357,4511,3637.4
1764226020,4154.51,4159.3,4152.72,4157.97,4153.393281656646,4153.2987088941545,4570,3650.45
1764226920,4157.97,4162.48,4155.56,4161.08,4154.930625325316,4154.006098994686,4187,3659
1764227820,4160.55,4162.1,4157.45,4158.29,4155.602500260253,4154.395544540624,4339,3691.65
1764228720,4158.2,4160.65,4157.55,4159.01,4156.284000208202,4154.815040491476,3819,3678.9
1764229620,4159.05,4162.76,4157.85,4161.97,4157.421200166562,4155.465491355887,3757,3637.95
1764230520,4161.93,4164.57,4160.56,4163.11,4158.5589601332495,4156.16044668717,4575,3681.5
1764231420,4163.16,4165.83,4161.77,4163.94,4159.6351681066,4156.867678806519,3985,3724.55
1764232320,4163.96,4166.46,4163.27,4165.55,4160.81813448528,4157.656980733199,3370,3733.05
1764233220,4165.5,4167.13,4162.74,4162.82,4161.218507588224,4158.12634612109,3388,3744.35
1764234120,4162.74,4162.92,4154.52,4155.71,4160.1168060705795,4157.9066782919,4226,3778.05
1764235020,4155.42,4156.06,4148.48,4153.65,4158.8234448564635,4157.519707538091,5093,3896.9
1764235920,4153.7,4157.91,4153.4,4157.04,4158.466755885171,4157.476097761901,3532,3921.8
1764236820,4157.03,4160.68,4156.04,4158.84,4158.541404708137,4157.600088874456,3392,3923.3
1764237720,4158.91,4160.47,4155.78,4156.64,4158.161123766509,4157.512808067687,4052,3977.85
1764238620,4156.57,4156.87,4152.56,4154.21,4157.370899013207,4157.2125527888065,3385,3981.5
1764239520,4154.18,4155.5,4152.75,4154.49,4156.794719210566,4156.965047989824,2993,3942.95
1764240420,4154.32,4157.38,4153.25,4157.38,4156.911775368452,4157.00277089984,2908,3904.75
1764241320,4157.36,4159.76,4155.93,4158.29,4157.187420294762,4157.1197917271265,2674,3854.9
1764242220,4158.11,4160,4156.61,4158.75,4157.499936235809,4157.2679924792055,2689,3772.25
1764243120,4158.74,4162.5,4158.66,4161.93,4158.385948988647,4157.691811344733,2530,3673.2
1764244020,4162.01,4162.01,4156.51,4157.22,4158.152759190918,4157.648919404302,2422,3565.8
1764244920,4157.5,4159.23,4156.19,4157.54,4158.030207352735,4157.639017640275,1937,3453.3
1764245820,4157.53,4158.81,4155.88,4157.24,4157.872165882188,4157.60274330934,1791,3325.9
1764246720,4157.28,4158.59,4154.87,4156.28,4157.55373270575,4157.482493917582,2062,3238.05
1764247620,4156.33,4158.54,4150.5,4151.76,4156.3949861646,4156.962267197802,3394,3219.9
1764248520,4151.75,4154.2,4149.24,4150.71,4155.257988931679,4156.3938792707295,4263,3204.3
1764249420,4150.85,4155.51,4150,4155.06,4155.218391145344,4156.272617518845,4291,3219.6
1764250320,4154.92,4158.1,4154.59,4155.96,4155.366712916275,4156.244197744405,4034,3252.8
1764251220,4155.93,4156.55,4153.14,4154.33,4155.15937033302,4156.070179767641,3599,3263.35
1764252120,4154.31,4158.86,4153.94,4158.34,4155.795496266416,4156.276527061492,3682,3236.15
1764253020,4158.29,4160.73,4157.13,4157.55,4156.146397013133,4156.392297328629,3466,3154.8
1764253920,4157.56,4159.15,4153.05,4156.08,4156.133117610506,4156.36390666239,3731,3164.75
1764254820,4156.06,4157.6,4153.04,4155.07,4155.920494088405,4156.246278783991,3821,3186.2
1764255720,4154.64,4158.68,4154.64,4158.31,4156.398395270724,4156.4338898036285,2838,3125.5
1764256620,4158.29,4161.77,4158.26,4160.49,4157.216716216579,4156.802627094207,3199,3116.2
1764257520,4160.46,4160.59,4158.4,4160.03,4157.779372973263,4157.096024631098,2316,3082.35
1764258420,4160.07,4160.81,4157.03,4157.85,4157.793498378611,4157.164567846453,2610,3067.45
1764259320,4157.83,4157.93,4153.5,4154.92,4157.218798702888,4156.960516224048,3061,3086.8
1764260220,4154.87,4155.79,4151.5,4155.57,4156.88903896231,4156.834105658225,2408,3072.75
1764261120,4155.55,4155.83,4154.07,4155.73,4156.657231169848,4156.733732416568,1373,3014.9
1764262020,4155.73,4157.61,4154.69,4156.83,4156.691784935879,4156.7424840150625,1787,2983.15
1764262920,4156.77,4156.99,4155.02,4155.21,4156.395427948703,4156.60316728642,1099,2941.25
1764263820,4155.25,4157.25,4154.89,4157.09,4156.534342358963,4156.647424805837,1498,2926.6
1764264720,4157.08,4158.04,4156.59,4157.27,4156.681473887171,4156.704022550761,1461,2896.55
1764265620,4157.28,4159.23,4157.23,4157.77,4156.899179109737,4156.800929591601,1689,2811.3
1764266520,4157.67,4158.53,4156.32,4157.15,4156.94934328779,4156.8326632650915,1456,2670.95
1764267420,4157.16,4157.78,4155.84,4156.35,4156.829474630232,4156.788784786447,1494,2531.1
1764268320,4156.38,4157.85,4156.33,4157.32,4156.9275797041855,4156.837077078588,998,2379.3
1764269220,4157.33,4159.89,4157.26,4159.54,4157.450063763348,4157.082797344171,1381,2268.4
1764270120,4159.56,4160.51,4159.06,4159.45,4157.850051010679,4157.29799758561,1498,2159.2
1764271020,4159.44,4159.65,4157.93,4158.01,4157.882040808543,4157.362725077827,870,2029.4
1764284520,4158.86,4163.15,4158,4161.69,4158.643632646835,4157.756113707115,1443,1915
1764285420,4161.7,4163.15,4161.02,4162.58,4159.430906117468,4158.19464882465,1152,1781.55
1764286320,4162.72,4163.76,4162.15,4162.97,4160.1387248939745,4158.628771658773,918,1685.55
1764287220,4163.02,4164.87,4162.82,4164.87,4161.084979915179,4159.19615605343,793,1565.25
1764288120,4164.72,4168.76,4164.44,4168.65,4162.5979839321435,4160.0555964122095,1615,1530.2
1764289020,4168.62,4172.88,4166.69,4172.2,4164.518387145715,4161.159633102008,2266,1513
1764289920,4172.26,4182.84,4171.97,4178.82,4167.378709716571,4162.765121001826,5068,1613.35
1764290820,4178.83,4187.15,4178.47,4185.14,4170.930967773257,4164.799200910751,3856,1685.75
1764291720,4185.11,4191.58,4184.24,4185.58,4173.860774218606,4166.688364464319,4782,1856.2
1764292620,4185.61,4189.9,4183.34,4186.96,4176.480619374885,4168.531240422109,4538,1993.75
1764293520,4186.81,4193.09,4186.05,4191.75,4179.534495499907,4170.642036747371,4034,2140.5
1764294420,4191.72,4192.42,4189.5,4190.37,4181.701596399926,4172.435487952155,3703,2250.75
1764295320,4190.43,4191.16,4187.14,4189.6,4183.281277119941,4173.995898138323,3862,2370.8
1764296220,4189.58,4192.06,4187.95,4187.97,4184.2190216959525,4175.2662710348395,2458,2409.25
1764297120,4187.98,4190.48,4186.01,4188.33,4185.041217356762,4176.453882758945,3104,2491.65
1764298020,4188.37,4190.5,4187.32,4190.38,4186.10897388541,4177.719893417223,1508,2492.35
1764298920,4190.3,4191.94,4186.19,4186.74,4186.235179108327,4178.539903106566,985,2491.7
1764299820,4186.74,4188.73,4186.25,4188.64,4186.716143286662,4179.458093733242,870,2466.15
1764300720,4188.62,4189.14,4183.46,4183.86,4186.14491462933,4179.85826703022,1193,2450.9
1764301620,4183.86,4185.5,4182.91,4183.8,4185.675931703464,4180.216606391109,1037,2459.25
1764302520,4183.8,4187.45,4182.58,4186.59,4185.8587453627715,4180.796005810099,2316,2502.9
1764303420,4186.81,4187.24,4179.16,4181.34,4184.954996290217,4180.845459827363,1663,2528.45
1764304320,4181.34,4186.44,4180.98,4186.19,4185.2019970321735,4181.331327115784,967,2530.9
1764305220,4185.7,4188.81,4185.7,4188.66,4185.893597625739,4181.997570105258,802,2531.35
1764306120,4188.5,4188.76,4174.48,4183.13,4185.340878100591,4182.100518277507,1914,2546.3
1764307020,4183.17,4188.36,4175.42,4184.45,4185.162702480473,4182.314107525006,2039,2534.95
1764307920,4184.47,4185.92,4183.93,4185.4,4185.210161984378,4182.594643204551,1121,2337.6
1764308820,4185.33,4185.87,4181.81,4182.47,4184.662129587502,4182.583312004137,694,2179.5
1764309720,4182.47,4184.04,4182.24,4183.18,4184.3657036700015,4182.637556367397,840,1982.4
1764310620,4183.26,4185.91,4182.49,4185.46,4184.584562936001,4182.8941421521795,939,1802.45
1764311520,4185.48,4188.35,4185.29,4187.92,4185.2516503488005,4183.351038320163,944,1647.95
1764312420,4187.92,4189.05,4186.76,4187.09,4185.61932027904,4183.69094392742,1391,1532.35
1764313320,4187.04,4187.62,4184.6,4185.52,4185.599456223232,4183.8572217522005,702,1374.35
1764314220,4185.54,4186.53,4182.2,4182.78,4185.035564978585,4183.759292502001,733,1288.1
1764315120,4182.85,4183.4,4178.56,4178.57,4183.742451982868,4183.287538638183,1140,1189.9
1764316020,4178.56,4178.58,4173.75,4174.9,4181.9739615862945,4182.525035125621,1011,1165.05
1764316920,4174.91,4174.91,4163.16,4165.5,4178.679169269036,4180.977304659656,35,1117.55
1764317820,4161.44,4171.28,4154.77,4165.68,4176.079335415228,4179.586640599687,28,1075.45
1764318720,4166.31,4166.31,4154.38,4154.38,4171.739468332183,4177.295127817897,41,1017.85
1764319620,4156.45,4174.32,4156.45,4167.32,4170.855574665746,4176.38829801627,147,973.35
1764320520,4167.4,4167.65,4162.03,4163.57,4169.398459732596,4175.222998196609,1702,942.65
1764321420,4163.52,4165.48,4160.83,4163.08,4168.134767786077,4174.119089269645,418,880.4
1764322320,4162.7,4164.87,4160.24,4164.09,4167.325814228861,4173.207353881496,700,867.05
1764323220,4164.08,4168.66,4163.86,4168.66,4167.592651383089,4172.793958074087,1490,901.45
1764324120,4169.43,4177.54,4168.09,4177.51,4169.576121106471,4173.22268915826,1297,870.6
1764325020,4177.61,4178.71,4168.07,4170,4169.660896885177,4172.9297174166,1509,844.1
1764325920,4169.91,4170.36,4160.7,4166.14,4168.956717508142,4172.312470378728,1419,859
1764326820,4165.92,4170.57,4163.1,4168.55,4168.875374006514,4171.970427617025,1501,899.35
1764327720,4168.2,4173.89,4167.27,4173.14,4169.728299205211,4172.076752379114,1318,923.25
1764328620,4173.12,4180.38,4173.12,4174.45,4170.672639364169,4172.292502162831,2220,987.3
1764329520,4174.38,4178.12,4174.24,4174.44,4171.426111491335,4172.487729238937,3355,1107.85
1764330420,4174.52,4176.03,4168.2,4170.07,4171.154889193068,4172.267935671761,2089,1142.75
1764331320,4170.06,4177.75,4169.67,4176.21,4172.165911354455,4172.626305156146,1270,1171.15
1764332220,4175.12,4175.49,4172.23,4174.24,4172.580729083564,4172.773004687406,998,1184.4
1764333120,4174.26,4175.37,4173.99,4174.9,4173.044583266851,4172.966367897641,495,1152.15
1764334020,4174.79,4177.21,4173.7,4177.18,4173.871666613481,4173.349425361492,671,1135.15
1764334920,4177.18,4178.34,4171.56,4173.06,4173.709333290784,4173.323113964992,872,1177
1764335820,4172.03,4173.88,4168.7,4171.36,4173.239466632627,4173.144649059084,914,1221.3
1764336720,4171.38,4178.69,4171.07,4174.42,4173.475573306102,4173.260590053713,2110,1324.75
1764337620,4174.43,4187.4,4174.36,4187,4176.180458644882,4174.509627321557,3571,1495.95
1764338520,4186.9,4192.19,4183.92,4191.82,4179.308366915905,4176.083297565052,4934,1657.55
1764339420,4191.81,4199.7,4191.12,4197.46,4182.938693532724,4178.026634150047,5614,1917.35
1764340320,4197.94,4209.1,4196.32,4199.6,4186.270954826179,4179.987849227316,6176,2191.15
1764341220,4200.19,4202.93,4193.01,4193.23,4187.662763860943,4181.191681115742,6284,2430.85
1764342120,4193.44,4196.68,4185.76,4186.31,4187.392211088755,4181.656982832493,5695,2650.75
1764343020,4186.28,4198.42,4186.03,4197.49,4189.411768871004,4183.096348029539,5296,2840.1
1764343920,4197.5,4200.51,4193.86,4200.09,4191.547415096803,4184.641225481399,4759,3007.1
1764344820,4199.99,4206.06,4197.46,4204.16,4194.069932077442,4186.415659528544,5306,3197.35
1764345720,4204.4,4205.09,4197.8,4202.9,4195.835945661954,4187.91423593504,5088,3385.85
1764346620,4202.87,4210.71,4201.38,4210.7,4198.808756529563,4189.985669031855,4846,3517.15
1764347520,4210.69,4210.79,4202.44,4207.5,4200.547005223651,4191.57788093805,4853,3592.05
1764348420,4207.49,4209.63,4205.11,4206.76,4201.789604178921,4192.9580735800455,4717,3723.45
1764349320,4206.78,4211.55,4204.43,4207.62,4202.955683343137,4194.290975981859,5518,3935.85
1764350220,4207.55,4209.06,4205.6,4208.41,4204.04654667451,4195.574523619872,4983,4135.1
1764351120,4208.37,4212.41,4208.29,4211.78,4205.593237339608,4197.047748745338,4202,4320.45
1764352020,4211.78,4217.17,4211.53,4216.19,4207.712589871687,4198.7879534048525,4900,4531.9
1764352920,4216.28,4217.32,4211.17,4215.49,4209.26807189735,4200.3063212771385,5165,4746.55
1764353820,4215.52,4223.61,4215.01,4223.24,4212.06245751788,4202.391201161035,4516,4926.65
1764354720,4223.32,4226.88,4218.88,4222.39,4214.127966014304,4204.209273782759,3564,4999.35
1764355620,4222.33,4223.56,4219.52,4219.96,4215.294372811443,4205.641157984326,3168,4979.2
1764356520,4219.96,4221.86,4216.29,4217.17,4215.6694982491545,4206.689234531205,3663,4915.65
1764357420,4217.15,4219.54,4216.27,4217.86,4216.107598599324,4207.704758664732,2662,4768.05
1764358320,4217.86,4221.43,4217.24,4219.31,4216.748078879459,4208.759780604302,2715,4595
1764543720,4230.35,4230.78,4205.36,4215.15,4216.428463103567,4209.340709640274,5811,4571.35
1764544620,4215.13,4224.6,4214.37,4223.75,4217.892770482854,4210.650645127522,4956,4534.4
1764545520,4223.65,4225.4,4219.71,4224.2,4219.154216386283,4211.882404661384,4434,4491.3
1764546420,4224.2,4225.2,4221.7,4223.57,4220.037373109027,4212.944913328531,4363,4471.5
1764547320,4223.57,4223.98,4218.9,4223.68,4220.765898487221,4213.920830298664,4391,4425.75
1764548220,4223.61,4232.51,4218.25,4226.77,4221.966718789778,4215.088936635149,4660,4404.35
1764549120,4226.61,4232.37,4226.33,4230.02,4223.577375031822,4216.446306031954,5081,4416.1
1764550020,4230.03,4233.64,4226.08,4230.32,4224.925900025458,4217.70755093814,4879,4417.4
1764550920,4230.02,4232.26,4219.9,4228.1,4225.560720020367,4218.652319034673,7441,4553.6
1764551820,4228.03,4240.21,4224.66,4238.68,4228.184576016293,4220.473017304249,6468,4601.1
1764552720,4238.65,4243.89,4234.87,4240.68,4230.683660813034,4222.3100157311355,5938,4648.85
1764553620,4240.53,4256.22,4237.12,4251.95,4234.936928650427,4225.004559755578,6090,4743.25
1764554520,4252.08,4256.32,4245.52,4246.73,4237.295542920341,4226.979599777798,6036,4800.05
1764555420,4246.8,4248.21,4236.32,4239.7,4237.776434336273,4228.135999797998,4856,4784.6
1764556320,4239.92,4241.11,4234.5,4239.28,4238.077147469018,4229.149090725453,6306,4874.1
1764557220,4239.22,4243.84,4237.8,4243.42,4239.145717975214,4230.446446114048,4891,4940.45
1764558120,4243.47,4243.48,4232.49,4234.54,4238.224574380171,4230.818587376407,5533,5058.7
1764559020,4234.89,4238.2,4233.18,4236.65,4237.909659504137,4231.348715796734,5206,5135.85
1764559920,4236.68,4240.83,4236.64,4237.8,4237.88772760331,4231.935196178849,4378,5221.65
1764560820,4237.7,4239.89,4234.96,4237.31,4237.772182082648,4232.423814708044,3667,5269.25
1764561720,4237.31,4240.24,4236.54,4239.18,4238.053745666119,4233.03801337095,2770,5117.2
1764562620,4239.17,4242.36,4237.68,4242.25,4238.892996532895,4233.875466700863,3105,5024.65
1764563520,4242.3,4243.89,4240.61,4243.76,4239.866397226317,4234.774060637149,3810,4993.45
1764564420,4243.78,4246.95,4242.28,4242.5,4240.393117781054,4235.476418761044,3513,4950.95
1764565320,4242.38,4243.75,4226.28,4226.94,4237.702494224843,4234.700380691858,4133,4938.05
1764566220,4227.16,4228.66,4215.42,4225.93,4235.347995379874,4233.903073356235,6470,5028.55
1764567120,4226.1,4227.73,4222.46,4225.93,4233.4643963039,4233.178248505668,5489,5048.95
1764568020,4225.98,4232.57,4225.98,4231.89,4233.14951704312,4233.061135005153,5370,5073.5
1764568920,4231.97,4233.93,4228.66,4232.49,4233.017613634496,4233.0092136410485,4810,4941.95
1764569820,4232.53,4234.7,4226.39,4234.49,4233.312090907597,4233.143830582771,4550,4846.05
1764570720,4234.53,4238.24,4229.99,4237.97,4234.243672726077,4233.582573257065,4847,4791.5
1764571620,4237.99,4240.55,4236.38,4237.42,4234.878938180862,4233.931430233695,4999,4736.95
1764572520,4237.41,4239.41,4233.72,4235.45,4234.993150544689,4234.069482030632,4584,4664.35
1764573420,4235.71,4243.36,4231.68,4242.47,4236.4885204357515,4234.833165482392,4636,4653.35
1764574320,4242.35,4242.9,4238.19,4240.52,4237.294816348602,4235.350150438539,3754,4525.75
1764575220,4240.6,4247.76,4239.63,4247.19,4239.273853078881,4236.426500398671,4191,4490.75
1764576120,4247.22,4252.8,4245.52,4251.85,4241.789082463105,4237.828636726064,4597,4443.95
1764577020,4252.14,4253.66,4247.49,4247.55,4242.941265970484,4238.712397023695,3921,4379.7
1764577920,4247.66,4248.73,4239.18,4240.33,4242.419012776387,4238.859451839723,4755,4398.55
1764578820,4240.23,4248.15,4238.53,4247.19,4243.37321022111,4239.6167743997485,4580,4444.2
1764579720,4247.29,4249.95,4245.84,4248.56,4244.410568176888,4240.429794908862,4247,4518.05
1764580620,4248.51,4251.84,4246.83,4250.97,4245.72245454151,4241.387995371693,4141,4569.85
1764581520,4250.96,4251.03,4246.75,4249.89,4246.555963633208,4242.160904883358,4126,4585.65
1764582420,4249.8,4250.92,4243.75,4250.66,4247.376770906567,4242.933549893962,4655,4642.75
1764583320,4250.56,4262.35,4250.38,4259.28,4249.757416725253,4244.419590812692,4770,4674.6
1764584220,4258.82,4258.82,4252.51,4254.41,4250.687933380203,4245.3278098297205,4159,4559.05
1764585120,4254.44,4256.94,4251.47,4256.16,4251.782346704162,4246.312554390655,3496,4459.4
1764586020,4256.22,4257.89,4253.22,4254.6,4252.345877363329,4247.065958536959,3822,4382
1764586920,4254.55,4256.71,4250.54,4253.51,4252.578701890663,4247.651780488145,3483,4315.65
1764587820,4253.6,4255.66,4248.28,4252.97,4252.656961512531,4248.135254989223,3459,4261.1
1764588720,4252.96,4258.52,4252.01,4256.69,4253.463569210025,4248.912959081112,4113,4224.4
1764589620,4256.76,4257,4253.37,4255.62,4253.894855368019,4249.522690073738,4140,4181.45
1764590520,4255.67,4255.7,4247.69,4250.81,4253.277884294415,4249.639718248853,4928,4198.65
1764591420,4250.8,4254.46,4247.72,4251.73,4252.968307435533,4249.829743862593,4552,4194.45
1764592320,4251.68,4256.37,4249.4,4251.37,4252.648645948426,4249.969767147812,4695,4241.5
1764593220,4251.36,4252.06,4244.22,4249.25,4251.96891675874,4249.904333770738,5250,4294.45
1764594120,4249.09,4256.31,4248.21,4252.67,4252.109133406992,4250.155757973398,5654,4347.3
1764595020,4252.95,4259.64,4250.09,4258.76,4253.439306725594,4250.9379617939985,5163,4409.4
1764595920,4258.47,4264.55,4257.59,4258.96,4254.5434453804755,4251.667237994544,5460,4444.65
1764596820,4258.95,4260.47,4242.34,4244.1,4252.454756304381,4250.979307267768,6102,4520.75
1764597720,4244.03,4249.29,4238.81,4249.23,4251.809805043505,4250.820279334334,6226,4619.7
1764598620,4249.22,4249.34,4240.19,4240.83,4249.613844034804,4249.9120721221225,6711,4748.2
1764599520,4240.82,4246.29,4219.16,4231.48,4245.987075227843,4248.236429201929,8270,4955.4
1764600420,4231.57,4245.02,4229.04,4242.01,4245.191660182274,4247.670390183572,7242,5084.75
1764601320,4242.05,4243.95,4225.34,4228.57,4241.86732814582,4245.9339910759745,7534,5222.95
1764602220,4228.74,4231.95,4219.56,4224.78,4238.449862516655,4244.010900978159,7610,5395.5
1764603120,4224.71,4236.58,4223.12,4224.37,4235.633890013324,4242.225364525599,7404,5590.9
1764604020,4224.38,4235.57,4221.86,4234.03,4235.313112010659,4241.480331386908,6747,5737.15
1764604920,4234.16,4239.99,4229.73,4229.73,4234.196489608527,4240.412119442643,6843,5905.15
1764605820,4229.5,4240.31,4227.1,4236.5,4234.6571916868215,4240.0564722205845,6989,6081.65
1764606720,4236.46,4242.34,4230.44,4240.16,4235.757753349457,4240.065883836895,7144,6233.2
1764607620,4240.33,4240.75,4223.85,4226.73,4233.952202679566,4238.853530760814,7692,6410.8
1764608520,4226.72,4233.54,4223.36,4232.27,4233.615762143652,4238.255027964376,6916,6510.2
1764609420,4232.28,4237.36,4227.42,4236.85,4234.262609714922,4238.127298149432,5989,6582.05
1764610320,4236.79,4240.01,4235.3,4236.36,4234.682087771937,4237.966634681302,5635,6629.05
1764611220,4236.37,4236.76,4230.18,4233.28,4234.4016702175495,4237.540576983001,6353,6684.2
1764612120,4233.28,4238.87,4232.89,4238.69,4235.259336174039,4237.645069984546,5847,6693.85
1764613020,4238.67,4242.5,4236.45,4238.78,4235.9634689392315,4237.748245440496,5973,6734.35
1764613920,4238.54,4242.9,4236.36,4242.9,4237.350775151385,4238.216586764088,4305,6676.6
1764614820,4242.85,4244.67,4237.3,4238.64,4237.608620121108,4238.255078876444,4779,6610.45
1764615720,4238.4,4241.65,4236.05,4237.49,4237.584896096887,4238.185526251313,4451,6521.7
1764616620,4237.39,4242.25,4236.7,4240.62,4238.191916877509,4238.406842046648,4927,6432.5
1764617520,4240.64,4243.76,4232.34,4236.27,4237.807533502008,4238.212583678771,5343,6286.15
1764618420,4236.44,4237.89,4229.38,4236.59,4237.564026801606,4238.06507607161,5566,6202.35
1764619320,4236.6,4240.95,4235.15,4236.78,4237.4072214412845,4237.948250974191,4259,6038.6
1764620220,4236.8,4239.12,4235.29,4236.83,4237.291777153027,4237.846591794719,3786,5847.4
1764621120,4236.89,4241.51,4235.46,4237.45,4237.323421722422,4237.8105379951985,4104,5682.4
1764622020,4237.41,4239.92,4234.51,4235.69,4236.996737377937,4237.617761813817,5223,5606.2
1764622920,4235.76,4239.68,4235.53,4238.84,4237.36538990235,4237.728874376197,2958,5411.95
1764623820,4238.87,4240.53,4236.54,4236.55,4237.20231192188,4237.621703978361,1774,5151.2
1764624720,4236.58,4237.13,4233.04,4233.8,4236.521849537504,4237.274276343965,1796,4883.8
1764625620,4233.81,4233.93,4230.08,4232.12,4235.641479630003,4236.80570576724,1282,4563.3
1764630120,4231.97,4233.79,4231.22,4232.98,4235.109183704002,4236.457914333855,2434,4339.2
1764631020,4232.97,4235.98,4231.69,4233.87,4234.861346963202,4236.222649394414,1813,4130.4
1764631920,4233.92,4235.07,4228.52,4229.32,4233.753077570562,4235.595135813103,3132,4005.25
1764632820,4229.63,4230.55,4224.52,4226.53,4232.30846205645,4234.771032557366,3373,3856.25
1764633720,4226.54,4227.98,4223.56,4226.42,4231.1307696451595,4234.011847779424,2903,3709.05
1764634620,4226.37,4226.45,4221.47,4225.76,4230.056615716127,4233.261679799476,4001,3610.45
1764635520,4225.76,4229.74,4224.07,4229.17,4229.879292572902,4232.889708908615,3397,3565.05
1764636420,4229.12,4229.67,4220.54,4221.37,4228.1774340583215,4231.842462644196,4813,3566.75
1764637320,4221.17,4221.62,4198.61,4208.6,4224.261947246658,4229.729511494724,7880,3738.2
1764638220,4208.59,4218.07,4208.25,4217.95,4222.999557797326,4228.6586468133855,6465,3815.1
1764639120,4217.98,4218.25,4208.54,4213.57,4221.113646237861,4227.2869516485325,5714,3833.65
